s,k,time
1248501,0,73.090889
1248601,0,75.272713
1248701,0,77.090881
1248801,0,77.090889
1248901,0,74.909065
1249001,0,74.545433
1249101,0,71.272713
1249201,0,84.909065
1249301,0,79.636337
1249401,0,68.090904
1249501,0,71.999977
1249601,0,67.454536
1249701,0,97.454475
1249801,0,97.999969
1249901,0,79.636337
1250001,0,84.636345
1250101,0,80.727242
1250201,0,96.090874
1250301,0,86.181786
1250401,0,76.545433
1250501,0,71.272713
1250601,0,79.818146
1250701,0,77.454521
1250801,0,67.181816
1250901,0,86.181778
1251001,0,74.999985
1251101,0,72.727249
1251201,0,68.272713
1251301,0,74.181793
1251401,0,67.272728
1251501,0,64.000000
1251601,0,74.454536
1251701,0,78.181801
1251801,0,103.909050
1251901,0,73.818161
1252001,0,98.818161
1252101,0,82.545418
1252201,0,73.636345
1252301,0,71.999985
1252401,0,82.909058
1252501,0,77.454514
1252601,0,85.181786
1252701,0,63.636364
1252801,0,65.636353
1252901,0,78.909065
1253001,0,89.818146
1253101,0,71.636345
1253201,0,73.454529
1253301,0,78.909058
1253401,0,79.909073
1253501,0,78.909065
1253601,0,74.818169
1253701,0,72.363617
1253801,0,77.454529
1253901,0,70.909073
1254001,0,73.090897
1254101,0,76.727242
1254201,0,74.181808
1254301,0,90.181770
1254401,0,81.909065
1254501,1,84.727715
1254601,0,79.545418
1254701,0,79.999969
1254801,0,79.454521
1254901,0,78.545425
1255001,0,75.818169
1255101,0,74.181793
1255201,0,77.545425
1255301,0,71.999977
1255401,0,71.727264
1255501,0,71.272713
1255601,0,75.727249
1255701,0,64.727264
1255801,0,76.636345
1255901,0,75.636330
1256001,0,76.909065
1256101,0,66.909081
1256201,0,76.636345
1256301,0,86.909050
1256401,0,80.999969
1256501,0,69.818169
1256601,0,83.181793
1256701,0,79.272697
1256801,0,68.999992
1256901,0,72.363609
1257001,0,70.454536
1257101,0,69.090889
1257201,0,83.090881
1257301,0,70.909065
1257401,0,90.727257
1257501,0,106.545387
1257601,0,76.999969
1257701,0,87.636322
1257801,0,73.909073
1257901,0,80.363602
1258001,0,74.545441
1258101,0,78.545425
1258201,0,117.090813
1258301,0,77.818153
1258401,0,95.272705
1258501,0,77.818161
1258601,0,97.999969
1258701,0,79.999969
1258801,0,71.090912
1258901,0,68.727264
1259001,0,75.363625
1259101,0,78.545425
1259201,0,84.454514
1259301,0,80.727234
1259401,0,86.545418
1259501,0,77.818153
1259601,0,73.636345
1259701,0,80.363602
1259801,1,792.635193
1259901,0,86.181786
1260001,0,71.454536
1260101,0,73.818161
1260201,0,75.181816
1260301,0,73.818161
1260401,0,77.272713
1260501,0,81.818146
1260601,0,85.181786
1260701,0,76.363609
1260801,0,82.272697
1260901,0,79.272697
1261001,0,76.090889
1261101,0,77.454521
1261201,0,71.727264
1261301,0,80.363632
1261401,0,75.363617
1261501,0,81.454514
1261601,0,80.363617
1261701,0,83.272697
1261801,0,113.454475
1261901,0,70.545441
1262001,0,90.181770
1262101,0,80.727242
1262201,0,71.454529
1262301,0,80.363609
1262401,0,94.545387
1262501,0,98.909035
1262601,0,97.545418
1262701,0,176.727203
1262801,0,93.727249
1262901,0,74.545441
1263001,0,94.818161
1263101,0,69.090889
1263201,0,95.818138
1263301,0,85.818146
1263401,0,75.545433
1263501,0,73.818161
1263601,0,80.545433
1263701,0,87.272682
1263801,0,106.272682
1263901,0,171.636292
1264001,0,93.909058
1264101,0,77.818169
1264201,0,86.272690
1264301,0,74.909065
1264401,0,76.727257
1264501,0,75.272697
1264601,0,93.727242
1264701,0,85.818161
1264801,0,104.636322
1264901,0,77.454514
1265001,0,84.818146
1265101,0,71.636345
1265201,0,100.181786
1265301,0,167.999939
1265401,0,76.363617
1265501,0,78.909058
1265601,0,99.636330
1265701,0,77.818153
1265801,0,162.272690
1265901,0,85.090874
1266001,0,95.181786
1266101,0,169.454483
1266201,0,77.363617
1266301,0,79.272705
1266401,0,71.909073
1266501,0,73.818169
1266601,0,117.999931
1266701,0,78.545418
1266801,0,76.363617
1266901,0,83.272682
1267001,0,72.727264
1267101,0,78.909065
1267201,0,83.909065
1267301,0,113.454468
1267401,0,70.999985
1267501,0,81.090881
1267601,0,79.727249
1267701,0,73.818161
1267801,0,87.818153
1267901,0,77.818146
1268001,0,95.454514
1268101,0,170.181747
1268201,0,102.545418
1268301,0,171.999939
1268401,0,86.272690
1268501,0,74.909065
1268601,0,74.909081
1268701,0,75.272713
1268801,0,128.545380
1268901,0,78.909058
1269001,0,90.454521
1269101,0,164.363586
1269201,0,96.454521
1269301,0,94.909027
1269401,0,99.818138
1269501,0,90.909035
1269601,0,71.090889
1269701,0,71.636345
1269801,0,81.909065
1269901,0,76.727242
1270001,0,104.181770
1270101,0,111.636276
1270201,0,78.363617
1270301,0,76.363617
1270401,0,79.181786
1270501,0,79.272697
1270601,0,82.636330
1270701,0,75.272705
1270801,0,72.090897
1270901,0,78.545433
1271001,0,77.545433
1271101,0,79.999969
1271201,0,73.545441
1271301,0,71.272705
1271401,0,84.454514
1271501,0,88.363594
1271601,0,79.181801
1271701,0,71.272713
1271801,0,69.454529
1271901,0,79.636330
1272001,0,77.454536
1272101,0,70.909081
1272201,0,107.363579
1272301,0,79.999969
1272401,0,73.181801
1272501,0,79.999969
1272601,0,91.272690
1272701,0,77.454521
1272801,0,131.818100
1272901,0,166.181747
1273001,0,100.636330
1273101,0,81.090881
1273201,0,77.090889
1273301,0,79.272697
1273401,0,69.272720
1273501,0,73.818169
1273601,1,137.727188
1273701,0,76.727242
1273801,0,97.272659
1273901,0,78.909065
1274001,0,96.727242
1274101,0,78.545448
1274201,0,92.545433
1274301,0,76.727249
1274401,0,75.090904
1274501,0,70.181793
1274601,0,72.727287
1274701,0,80.363609
1274801,0,74.909073
1274901,0,82.181770
1275001,0,76.272697
1275101,0,76.727242
1275201,0,75.818161
1275301,0,77.818146
1275401,0,72.636345
1275501,0,70.909065
1275601,0,74.727264
1275701,0,69.454529
1275801,0,76.454521
1275901,0,73.090881
1276001,0,120.818115
1276101,0,86.909081
1276201,0,110.545403
1276301,0,82.909058
1276401,0,90.818161
1276501,0,109.818115
1276601,0,77.909073
1276701,0,78.909065
1276801,0,77.818169
1276901,0,77.818161
1277001,0,104.909050
1277101,0,79.272697
1277201,0,78.090889
1277301,0,81.090874
1277401,0,80.181801
1277501,0,71.999992
1277601,0,83.727242
1277701,0,82.181786
1277801,0,94.363594
1277901,0,75.999969
1278001,0,83.272705
1278101,0,84.363609
1278201,0,96.727242
1278301,0,73.818169
1278401,0,103.090843
1278501,0,80.363594
1278601,0,76.090889
1278701,0,75.272713
1278801,0,80.727242
1278901,0,78.909065
1279001,0,77.818153
1279101,0,68.727257
1279201,0,79.909065
1279301,0,77.818146
1279401,0,74.363617
1279501,0,79.999969
1279601,0,76.636345
1279701,0,81.454506
1279801,0,91.363617
1279901,0,81.090874
1280001,0,110.545410
1280101,0,163.999954
1280201,0,73.363625
1280301,0,78.545433
1280401,0,80.545441
1280501,0,83.999969
1280601,0,68.363625
1280701,0,77.090889
1280801,0,78.545433
1280901,0,80.363602
1281001,0,76.727257
1281101,0,72.727264
1281201,0,77.818153
1281301,0,77.090889
1281401,0,71.999992
1281501,0,72.727257
1281601,0,79.181793
1281701,0,81.818146
1281801,0,76.454521
1281901,0,70.545441
1282001,0,87.272690
1282101,0,72.363632
1282201,0,74.909065
1282301,0,94.181770
1282401,0,72.999992
1282501,0,83.272697
1282601,0,80.454521
1282701,0,74.909073
1282801,0,84.272705
1282901,0,77.818161
1283001,0,96.909065
1283101,0,93.090858
1283201,0,94.909058
1283301,0,78.909065
1283401,0,85.999969
1283501,0,109.818115
1283601,0,85.999969
1283701,0,95.999954
1283801,0,85.909058
1283901,0,82.909065
1284001,0,83.545433
1284101,0,74.909065
1284201,1,971.453186
1284301,0,82.181786
1284401,0,89.727264
1284501,0,78.909065
1284601,0,109.909050
1284701,0,175.999939
1284801,0,67.909088
1284901,0,78.181793
1285001,0,76.727264
1285101,0,82.181786
1285201,0,74.818169
1285301,0,77.818153
1285401,0,79.454521
1285501,0,86.181786
1285601,0,74.636360
1285701,0,76.727249
1285801,0,101.363617
1285901,0,81.090889
1286001,0,96.090912
1286101,0,85.454514
1286201,0,76.090897
1286301,0,87.272697
1286401,0,76.454521
1286501,0,74.545441
1286601,0,75.090889
1286701,0,70.909073
1286801,0,76.272705
1286901,0,73.454536
1287001,0,75.999985
1287101,0,79.636353
1287201,0,70.636353
1287301,0,71.999985
1287401,0,76.272713
1287501,0,78.545433
1287601,0,83.909058
1287701,0,76.727242
1287801,0,111.727196
1287901,0,82.181793
1288001,0,80.454521
1288101,0,73.090912
1288201,0,78.090889
1288301,0,70.181801
1288401,0,104.454491
1288501,0,88.363594
1288601,0,74.999992
1288701,0,75.999992
1288801,0,74.363625
1288901,0,78.909081
1289001,0,73.636360
1289101,0,72.727257
1289201,0,76.909065
1289301,0,79.272705
1289401,0,76.727249
1289501,0,76.363625
1289601,0,95.909065
1289701,0,77.090889
1289801,0,77.272713
1289901,0,79.272720
1290001,0,73.272713
1290101,0,77.454521
1290201,0,75.818169
1290301,0,77.818146
1290401,0,85.363602
1290501,0,70.909073
1290601,0,75.000000
1290701,0,88.727234
1290801,0,74.181793
1290901,0,72.727257
1291001,0,79.636345
1291101,0,77.090897
1291201,0,76.272705
1291301,0,80.727242
1291401,0,77.363625
1291501,0,77.454521
1291601,0,84.181816
1291701,0,80.363609
1291801,0,77.909073
1291901,0,77.090889
1292001,0,83.909065
1292101,0,67.272720
1292201,0,74.272705
1292301,0,77.090889
1292401,0,85.090881
1292501,0,81.090889
1292601,0,69.181824
1292701,0,79.999985
1292801,0,76.727257
1292901,0,77.818169
1293001,0,69.545456
1293101,0,79.999992
1293201,0,88.818146
1293301,0,73.454521
1293401,0,76.545433
1293501,0,72.363625
1293601,0,73.818169
1293701,0,78.909073
1293801,0,76.454529
1293901,0,75.636345
1294001,0,82.999969
1294101,0,74.909073
1294201,0,82.909065
1294301,0,77.818169
1294401,0,100.545418
1294501,0,76.727249
1294601,0,70.090897
1294701,0,70.181808
1294801,0,74.999992
1294901,0,82.181793
1295001,0,75.909073
1295101,0,71.636353
1295201,0,74.727257
1295301,0,99.636299
1295401,0,77.090897
1295501,0,75.272713
1295601,0,76.818169
1295701,0,81.454521
1295801,1,847.998962
1295901,0,77.090897
1296001,0,79.999969
1296101,0,77.818161
1296201,0,74.909081
1296301,0,77.818153
1296401,0,64.000000
1296501,0,79.272697
1296601,0,77.272697
1296701,0,70.545441
1296801,0,90.181770
1296901,0,77.090897
1297001,0,75.363617
1297101,0,71.272705
1297201,0,74.272713
1297301,0,81.454521
1297401,0,83.636337
1297501,0,68.727264
1297601,0,73.272713
1297701,0,80.727242
1297801,0,72.545441
1297901,0,76.727249
1298001,0,78.636345
1298101,0,69.818169
1298201,0,76.545441
1298301,0,78.909088
1298401,0,75.727264
1298501,0,62.545456
1298601,0,71.090904
1298701,0,105.454468
1298801,0,74.818169
1298901,0,69.818169
1299001,0,84.818169
1299101,0,84.727242
1299201,0,76.999977
1299301,0,74.909065
1299401,0,78.181808
1299501,0,64.000000
1299601,0,86.454521
1299701,0,70.909073
1299801,0,85.090881
1299901,0,71.636345
1300001,0,71.090897
1300101,0,79.272697
1300201,0,75.363617
1300301,0,66.545448
1300401,0,76.818169
1300501,0,79.999969
1300601,0,77.636353
1300701,0,68.363625
1300801,0,75.181793
1300901,0,76.727257
1301001,0,83.545441
1301101,0,72.727257
1301201,0,74.272736
1301301,0,78.909065
1301401,0,76.454529
1301501,0,74.181793
1301601,0,73.818184
1301701,0,83.999969
1301801,0,73.818169
1301901,0,73.090889
1302001,0,74.545441
1302101,0,84.363594
1302201,0,81.909065
1302301,0,79.636337
1302401,0,81.818153
1302501,0,77.454521
1302601,0,70.818169
1302701,0,78.181793
1302801,0,84.909065
1302901,0,86.181786
1303001,0,66.363640
1303101,0,82.909058
1303201,0,70.181808
1303301,0,93.454498
1303401,0,67.272720
1303501,0,73.090889
1303601,0,70.272713
1303701,0,71.636345
1303801,0,110.909027
1303901,0,66.545448
1304001,0,74.636345
1304101,0,87.999969
1304201,0,79.363617
1304301,0,80.363609
1304401,0,77.909065
1304501,0,77.090889
1304601,0,82.272697
1304701,0,71.636345
1304801,0,66.454559
1304901,0,75.272713
1305001,0,74.545441
1305101,0,75.636345
1305201,0,70.545456
1305301,0,79.636345
1305401,0,82.909088
1305501,0,77.818161
1305601,0,84.090874
1305701,0,76.727264
1305801,0,78.090889
1305901,0,82.181793
1306001,0,74.090897
1306101,1,491.999420
1306201,0,74.727257
1306301,1,804.362671
1306401,0,74.727257
1306501,0,90.909042
1306601,0,74.363625
1306701,0,81.090881
1306801,0,75.909065
1306901,0,78.181793
1307001,0,84.636360
1307101,0,79.636345
1307201,0,77.181801
1307301,0,72.727249
1307401,0,82.454521
1307501,0,71.272713
1307601,0,78.090889
1307701,0,71.999985
1307801,0,73.727257
1307901,0,79.272697
1308001,0,83.545433
1308101,0,71.272713
1308201,0,75.181801
1308301,0,69.454536
1308401,0,83.636337
1308501,0,71.999992
1308601,0,91.636322
1308701,0,78.181793
1308801,0,73.818169
1308901,0,80.363617
1309001,0,84.909050
1309101,0,91.999954
1309201,0,75.181793
1309301,0,70.181801
1309401,0,77.727242
1309501,0,78.181793
1309601,0,65.272720
1309701,0,80.727242
1309801,0,91.181770
1309901,0,77.454521
1310001,0,84.909050
1310101,0,99.272659
1310201,0,75.090897
1310301,0,81.090881
1310401,0,74.454529
1310501,0,76.727249
1310601,0,74.545433
1310701,0,76.727242
1310801,0,66.000000
1310901,0,76.363617
1311001,0,78.999977
1311101,0,80.363602
1311201,0,79.636345
1311301,0,76.727249
1311401,0,86.090874
1311501,0,76.727249
1311601,0,80.909081
1311701,0,81.090881
1311801,0,74.999992
1311901,0,79.636345
1312001,0,76.363625
1312101,0,78.545425
1312201,0,84.909065
1312301,0,64.727264
1312401,0,74.636353
1312501,0,79.272697
1312601,0,66.818176
1312701,0,81.090874
1312801,0,84.818169
1312901,0,86.181770
1313001,0,74.727257
1313101,0,70.181816
1313201,0,74.363617
1313301,0,65.818176
1313401,0,96.454498
1313501,0,70.545441
1313601,0,74.363625
1313701,0,78.545433
1313801,0,76.818169
1313901,0,77.454521
1314001,0,70.181808
1314101,0,78.181793
1314201,0,74.999992
1314301,0,77.454521
1314401,0,81.909081
1314501,0,70.181801
1314601,0,56.727283
1314701,0,82.909050
1314801,0,75.272705
1314901,0,73.818161
1315001,0,83.363609
1315101,0,76.727257
1315201,0,71.363617
1315301,0,77.818161
1315401,0,84.545441
1315501,0,68.363625
1315601,0,116.545380
1315701,0,73.090889
1315801,0,84.272697
1315901,0,73.090904
1316001,0,78.818161
1316101,0,73.090897
1316201,0,75.181801
1316301,0,75.999969
1316401,0,74.363632
1316501,0,79.999969
1316601,0,75.272705
1316701,0,75.999977
1316801,0,63.000004
1316901,0,73.090889
1317001,0,76.545425
1317101,0,78.181793
1317201,0,69.545441
1317301,0,85.454521
1317401,0,86.363609
1317501,0,83.636337
1317601,0,70.181808
1317701,0,70.545441
1317801,0,74.272705
1317901,0,70.545441
1318001,0,83.363617
1318101,0,77.454521
1318201,0,76.999977
1318301,0,76.727242
1318401,0,77.090889
1318501,0,69.090889
1318601,0,82.818161
1318701,0,76.727242
1318801,0,76.545433
1318901,0,70.909081
1319001,0,85.545418
1319101,0,82.545425
1319201,0,114.272652
1319301,0,85.090874
1319401,0,77.090897
1319501,0,80.727242
1319601,0,78.636345
1319701,0,81.454521
1319801,0,75.999992
1319901,0,69.818176
1320001,0,78.363617
1320101,0,64.363632
1320201,0,67.727287
1320301,0,70.545441
1320401,0,78.272705
1320501,0,80.363617
1320601,0,78.545433
1320701,0,76.727264
1320801,0,75.999977
1320901,0,81.090889
1321001,0,77.272713
1321101,0,82.181793
1321201,0,80.818161
1321301,0,77.818169
1321401,0,77.545464
1321501,0,69.090912
1321601,0,76.363625
1321701,0,71.636345
1321801,0,74.909081
1321901,0,73.818161
1322001,0,71.636345
1322101,0,67.636353
1322201,0,81.727249
1322301,0,70.181801
1322401,0,74.545456
1322501,0,70.545441
1322601,0,73.363625
1322701,0,78.545433
1322801,0,73.636353
1322901,0,85.454506
1323001,0,78.727249
1323101,0,81.090897
1323201,0,78.636345
1323301,0,77.818161
1323401,0,83.272697
1323501,0,73.454536
1323601,0,80.363617
1323701,0,71.999985
1323801,0,75.454529
1323901,0,77.818169
1324001,0,94.545403
1324101,0,73.090889
1324201,0,77.363625
1324301,0,78.545441
1324401,0,78.999977
1324501,0,65.454536
1324601,0,76.818153
1324701,0,69.454529
1324801,0,77.909065
1324901,0,81.818169
1325001,0,77.181816
1325101,0,73.090889
1325201,0,90.909050
1325301,0,69.818169
1325401,0,80.636345
1325501,0,65.090904
1325601,0,77.999985
1325701,0,77.818169
1325801,0,77.090889
1325901,0,62.909092
1326001,0,74.999985
1326101,0,71.272728
1326201,0,120.545380
1326301,0,71.636353
1326401,0,78.818169
1326501,0,70.545441
1326601,0,74.999985
1326701,0,69.090897
1326801,0,75.181808
1326901,0,73.090897
1327001,0,75.727264
1327101,0,73.090889
1327201,0,81.909111
1327301,0,74.545441
1327401,0,77.636345
1327501,0,78.545418
1327601,0,85.181778
1327701,0,64.727264
1327801,0,74.454521
1327901,0,75.636345
1328001,0,76.181801
1328101,0,78.181793
1328201,0,75.181808
1328301,0,73.818161
1328401,0,90.181778
1328501,0,78.545441
1328601,0,74.999985
1328701,0,70.545441
1328801,0,83.272697
1328901,0,79.272705
1329001,0,77.454529
1329101,0,79.636337
1329201,0,69.727264
1329301,0,86.545418
1329401,0,76.818169
1329501,0,70.181816
1329601,0,83.999969
1329701,0,79.999969
1329801,0,69.181816
1329901,0,73.090889
1330001,0,72.181816
1330101,0,83.636345
1330201,0,74.999985
1330301,0,77.818153
1330401,0,75.454529
1330501,0,78.545425
1330601,0,83.999969
1330701,0,72.363625
1330801,0,76.090889
1330901,0,71.636353
1331001,0,76.363617
1331101,0,73.454521
1331201,0,76.454521
1331301,0,71.272713
1331401,0,77.272713
1331501,0,71.272720
1331601,0,77.454521
1331701,0,76.727249
1331801,0,70.999992
1331901,0,65.818169
1332001,0,66.818169
1332101,0,67.272720
1332201,0,77.999977
1332301,0,78.545433
1332401,0,76.999977
1332501,0,66.909088
1332601,0,76.636345
1332701,0,77.454521
1332801,0,77.272720
1332901,0,80.363609
1333001,0,84.909073
1333101,0,77.818153
1333201,0,112.363594
1333301,0,76.363617
1333401,0,79.545433
1333501,0,81.454521
1333601,0,76.272705
1333701,0,80.727242
1333801,0,75.818169
1333901,0,79.636345
1334001,0,84.090889
1334101,0,73.818169
1334201,0,77.090889
1334301,0,71.999977
1334401,0,78.999985
1334501,0,78.181793
1334601,0,93.454498
1334701,0,90.909050
1334801,0,74.545433
1334901,0,79.999969
1335001,0,80.636345
1335101,0,75.999969
1335201,0,67.999992
1335301,0,78.545433
1335401,0,77.545441
1335501,0,82.181793
1335601,0,82.909065
1335701,0,77.454544
1335801,0,98.090866
1335901,0,79.636360
1336001,0,80.454521
1336101,0,79.999969
1336201,0,70.181831
1336301,0,80.727242
1336401,0,80.363617
1336501,0,83.999969
1336601,0,84.636337
1336701,0,84.727242
1336801,0,97.818146
1336901,0,87.999969
1337001,0,115.909050
1337101,0,75.636337
1337201,0,96.818161
1337301,0,91.636337
1337401,0,98.090866
1337501,0,165.818130
1337601,0,78.363625
1337701,0,75.999985
1337801,0,101.090874
1337901,0,81.454521
1338001,0,86.181793
1338101,0,77.818161
1338201,0,95.545433
1338301,0,80.363617
1338401,0,97.363602
1338501,0,171.999969
1338601,0,75.818169
1338701,0,78.909065
1338801,0,91.727249
1338901,0,81.818153
1339001,0,86.727242
1339101,0,97.454498
1339201,0,97.454521
1339301,0,69.454536
1339401,0,100.636330
1339501,0,172.363602
1339601,0,85.636330
1339701,0,78.909065
1339801,0,85.727249
1339901,0,78.909065
1340001,0,75.909073
1340101,0,78.181793
1340201,0,76.272713
1340301,0,97.818123
1340401,0,83.545441
1340501,0,77.454521
1340601,0,88.727242
1340701,0,69.818176
1340801,0,78.727257
1340901,0,79.636345
1341001,0,78.727264
1341101,0,77.090889
1341201,0,80.727257
1341301,0,74.545441
1341401,0,75.999992
1341501,0,66.181808
1341601,0,94.363617
1341701,0,75.272713
1341801,0,98.363617
1341901,0,75.636345
1342001,0,78.363625
1342101,0,78.545433
1342201,0,80.363617
1342301,0,75.999969
1342401,0,68.000000
1342501,0,73.454529
1342601,0,72.363640
1342701,0,77.090881
1342801,0,74.363625
1342901,0,75.636368
1343001,0,76.363617
1343101,0,77.818161
1343201,0,75.272705
1343301,0,73.818161
1343401,0,68.272713
1343501,0,99.999947
1343601,0,84.727257
1343701,0,78.909065
1343801,0,97.545410
1343901,0,74.909073
1344001,0,83.727249
1344101,0,77.090889
1344201,0,86.727242
1344301,0,78.545425
1344401,0,76.090889
1344501,0,81.454521
1344601,0,84.999969
1344701,0,85.090874
1344801,0,79.545425
1344901,0,77.090889
1345001,0,75.454536
1345101,0,76.363617
1345201,0,76.090904
1345301,0,71.999985
1345401,0,80.090889
1345501,0,70.909065
1345601,0,75.636345
1345701,0,90.545425
1345801,0,73.999985
